occurrenceID,basisOfRecord,continent,countryCode,country,locality,lat,lon,geodeticDatum,coordinateUncertaintyInMeters,verbatimScientificName,kingdom,phylum,class,order,family,scientificName,genus,specificEpithet,infraspecificEpithet,acceptedNameUsage,scientificNameAuthorship,matchType,iucnStatus,vernacularName,taxonRank,count,year,month,day,roadID,roadType,surveyType,roadLength,initialRoadLatitude,initialRoadLongitude,finalRoadLatitude,finalRoadLongitude,surveyPeriod,startYear,finalYear,firstMonthOfTheYear,lastMonthOfTheYear,surveyFrequency,associatedReferences,associatedReferenceID,URL,recordedBy,season,is_highway,predicted_count,future_risk_score,danger_index
9fdf95a7-50cd-44a6-912b-b8617b020218,HumanObservation,Europe,PL,Poland,Trzcieliny,51.573396,17.788955,WGS84,30.0,Pelophylax esculentus,Animalia,Chordata,Amphibia,Anura,Ranidae,Pelophylax lessonae,Pelophylax,lessonae,,"Pelophylax lessonae (Camerano, 1882)","(Camerano, 1882)",EXACT,LC,Pool Frog,species,2,2018,1,10.0,,paved (1 lane),Opportunistic,,,,,,,,,,,,,,,"Kolenda, K. | Kaczmarski, M.",Winter,0,9.6915708473963,9.6915708473963,96.915708473963
a7a83c6f-ce01-44a6-9365-629c5a7778af,HumanObservation,Europe,PL,Poland,Trzcieliny,51.573476,17.788987,WGS84,30.0,Pelobates fuscus,Animalia,Chordata,Amphibia,Anura,Pelobatidae,Pelobates fuscus,Pelobates,fuscus,,"Pelobates fuscus (Laurenti, 1768)","(Laurenti, 1768)",EXACT,LC,Common Spadefoot,species,1,2018,1,10.0,,paved (1 lane),Opportunistic,,,,,,,,,,,,,,,"Kolenda, K. | Kaczmarski, M.",Winter,0,9.6915708473963,9.6915708473963,96.915708473963
5e2a992f-8406-41e6-8583-0e9c5b33fcf7,HumanObservation,Europe,SI,Slovenia,Grgelj,45.51277167,14.961705,WGS84,2.799999952,Bufo bufo,Animalia,Chordata,Amphibia,Anura,Bufonidae,Bufo bufo,Bufo,bufo,,"Bufo bufo (Linnaeus, 1758)","(Linnaeus, 1758)",EXACT,LC,Common Toad,species,1,2012,1,4.0,,paved (1 lane),Opportunistic,,,,,,,,,,,,,,,"Sillero, N. | Campos, J. | Garcia, N. | Silva, D.",Winter,0,9.357261094647946,9.357261094647946,93.57261094647946
b310d5f8-7ad8-4dd5-9659-6e02099167e1,HumanObservation,Europe,CZ,Czechia,Zájezd,50.38570185,16.03311192,WGS84,30.0,Phasianus colchicus,Animalia,Chordata,Aves,Galliformes,Phasianidae,Phasianus colchicus,Phasianus,colchicus,,"Phasianus colchicus Linnaeus, 1758","Linnaeus, 1758",EXACT,LC,Common Pheasant,species,1,2015,1,17.0,I/33,paved (2 lanes),Opportunistic,,,,,,,2014.0,2016.0,,,,Bíl et al. 2017,27,https://doi.org/10.1016/j.biocon.2017.07.012,"Andrášik, R. | Bartonička, T. | Bíl, M. | Cícha, V. | Duľa, M. | Keken, Z. | Kubeček, J. | Kušta, T. | Sedoník, J.",Winter,0,7.585511007752703,7.585511007752703,75.85511007752703
b2ec186e-24c6-445b-aa74-ce73d1c1c5a1,HumanObservation,Europe,RO,Romania,Radna,46.090884,21.681185,WGS84,30.0,Bufotes viridis,Animalia,Chordata,Amphibia,Anura,Bufonidae,Bufotes viridis,Bufotes,viridis,,"Bufotes viridis (Laurenti, 1768)","(Laurenti, 1768)",EXACT,LC,Green Toad,species,1,2023,1,26.0,Local road,unpaved,Opportunistic,,,,,,,,,,,,,,,"Covaciu-Marcov, S.-D. | Ferenți, S. | Cupșa, D. | Cicort-Lucaciu, A-Ș. | Pop, D.-R.",Winter,0,7.29983845810328,7.29983845810328,72.99838458103281
11c7069d-b45a-4154-ac84-62ca4191bdff,HumanObservation,Europe,RO,Romania,Finiș,46.623056,22.266667,WGS84,30.0,Rana dalmatina,Animalia,Chordata,Amphibia,Anura,Ranidae,Rana dalmatina,Rana,dalmatina,,"Rana dalmatina Fitzinger, 1838","Fitzinger, 1838",EXACT,LC,Agile Frog,species,2,2016,1,,Local road,paved (1 lane),Systematic,4.5,46.621944,22.292778,46.540556,22.247778,8.0,2016.0,2016.0,3.0,10.0,1/month,Ciolan et al. 2017,52,https://doi.org/10.1016/j.trd.2017.06.014,"Covaciu-Marcov, S.-D. | Ferenți, S. | Cupșa, D. | Cicort-Lucaciu, A-Ș. | Pop, D.-R.",Winter,0,7.204985012188274,7.204985012188274,72.04985012188274
cc9698ef-026a-4290-a54a-9bc933687f63,HumanObservation,Europe,RO,Romania,Finiș,46.620556,22.279167,WGS84,30.0,Rana temporaria,Animalia,Chordata,Amphibia,Anura,Ranidae,Rana temporaria,Rana,temporaria,,"Rana temporaria Linnaeus, 1758","Linnaeus, 1758",EXACT,LC,European Common Frog,species,2,2016,1,,Local road,paved (1 lane),Systematic,4.5,46.621944,22.292778,46.540556,22.247778,8.0,2016.0,2016.0,3.0,10.0,1/month,Ciolan et al. 2017,52,https://doi.org/10.1016/j.trd.2017.06.014,"Covaciu-Marcov, S.-D. | Ferenți, S. | Cupșa, D. | Cicort-Lucaciu, A-Ș. | Pop, D.-R.",Winter,0,7.204985012188274,7.204985012188274,72.04985012188274
24c1db36-8cbc-43d1-8b57-9eabdf70359f,HumanObservation,Europe,RO,Romania,Finiș,46.62,22.285,WGS84,30.0,Salamandra salamandra,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Salamandra salamandra,Salamandra,salamandra,,"Salamandra salamandra (Linnaeus, 1758)","(Linnaeus, 1758)",EXACT,VU,Common Fire Salamander,species,1,2016,1,,Local road,paved (1 lane),Systematic,4.5,46.621944,22.292778,46.540556,22.247778,8.0,2016.0,2016.0,3.0,10.0,1/month,Ciolan et al. 2017,52,https://doi.org/10.1016/j.trd.2017.06.014,"Covaciu-Marcov, S.-D. | Ferenți, S. | Cupșa, D. | Cicort-Lucaciu, A-Ș. | Pop, D.-R.",Winter,0,7.204985012188274,7.204985012188274,72.04985012188274
0068224c-0964-4eb8-935b-2b136e41ce47,HumanObservation,Europe,RO,Romania,Finiș,46.620556,22.279167,WGS84,30.0,Salamandra salamandra,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Salamandra salamandra,Salamandra,salamandra,,"Salamandra salamandra (Linnaeus, 1758)","(Linnaeus, 1758)",EXACT,VU,Common Fire Salamander,species,1,2016,1,,Local road,paved (1 lane),Systematic,4.5,46.621944,22.292778,46.540556,22.247778,8.0,2016.0,2016.0,3.0,10.0,1/month,Ciolan et al. 2017,52,https://doi.org/10.1016/j.trd.2017.06.014,"Covaciu-Marcov, S.-D. | Ferenți, S. | Cupșa, D. | Cicort-Lucaciu, A-Ș. | Pop, D.-R.",Winter,0,7.204985012188274,7.204985012188274,72.04985012188274
7ffdf18c-db96-48ab-a940-53d9b2faf836,HumanObservation,Europe,RO,Romania,Finiș,46.621944,22.275556,WGS84,30.0,Salamandra salamandra,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Salamandra salamandra,Salamandra,salamandra,,"Salamandra salamandra (Linnaeus, 1758)","(Linnaeus, 1758)",EXACT,VU,Common Fire Salamander,species,2,2016,1,,Local road,paved (1 lane),Systematic,4.5,46.621944,22.292778,46.540556,22.247778,8.0,2016.0,2016.0,3.0,10.0,1/month,Ciolan et al. 2017,52,https://doi.org/10.1016/j.trd.2017.06.014,"Covaciu-Marcov, S.-D. | Ferenți, S. | Cupșa, D. | Cicort-Lucaciu, A-Ș. | Pop, D.-R.",Winter,0,7.204985012188274,7.204985012188274,72.04985012188274
0dbb0230-0db9-48c6-a66a-9ca7c7e09202,HumanObservation,Europe,RO,Romania,Finiș,46.623056,22.264444,WGS84,30.0,Bombina variegata,Animalia,Chordata,Amphibia,Anura,Bombinatoridae,Bombina variegata,Bombina,variegata,,"Bombina variegata (Linnaeus, 1758)","(Linnaeus, 1758)",EXACT,LC,Yellow–bellied Toad,species,2,2016,1,,Local road,paved (1 lane),Systematic,4.5,46.621944,22.292778,46.540556,22.247778,8.0,2016.0,2016.0,3.0,10.0,1/month,Ciolan et al. 2017,52,https://doi.org/10.1016/j.trd.2017.06.014,"Covaciu-Marcov, S.-D. | Ferenți, S. | Cupșa, D. | Cicort-Lucaciu, A-Ș. | Pop, D.-R.",Winter,0,7.204985012188274,7.204985012188274,72.04985012188274
1bab75d2-dcea-4e52-a6a5-d75b7aa70903,HumanObservation,Europe,RO,Romania,Finiș,46.620278,22.286111,WGS84,30.0,Bombina variegata,Animalia,Chordata,Amphibia,Anura,Bombinatoridae,Bombina variegata,Bombina,variegata,,"Bombina variegata (Linnaeus, 1758)","(Linnaeus, 1758)",EXACT,LC,Yellow–bellied Toad,species,2,2016,1,,Local road,paved (1 lane),Systematic,4.5,46.621944,22.292778,46.540556,22.247778,8.0,2016.0,2016.0,3.0,10.0,1/month,Ciolan et al. 2017,52,https://doi.org/10.1016/j.trd.2017.06.014,"Covaciu-Marcov, S.-D. | Ferenți, S. | Cupșa, D. | Cicort-Lucaciu, A-Ș. | Pop, D.-R.",Winter,0,7.204985012188274,7.204985012188274,72.04985012188274
b2a65112-b89a-4e26-8113-42a2fbd2b7c9,HumanObservation,Europe,RO,Romania,Finiș,46.622222,22.275833,WGS84,30.0,Lissotriton vulgaris,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Lissotriton vulgaris,Lissotriton,vulgaris,,"Lissotriton vulgaris (Linnaeus, 1758)","(Linnaeus, 1758)",EXACT,LC,Smooth Newt,species,1,2016,1,,Local road,paved (1 lane),Systematic,4.5,46.621944,22.292778,46.540556,22.247778,8.0,2016.0,2016.0,3.0,10.0,1/month,Ciolan et al. 2017,52,https://doi.org/10.1016/j.trd.2017.06.014,"Covaciu-Marcov, S.-D. | Ferenți, S. | Cupșa, D. | Cicort-Lucaciu, A-Ș. | Pop, D.-R.",Winter,0,7.204985012188274,7.204985012188274,72.04985012188274
bce7669c-62ef-4311-9ff1-1d6dcb8b4ce8,HumanObservation,Europe,RO,Romania,Finiș,46.621944,22.275556,WGS84,30.0,Rana dalmatina,Animalia,Chordata,Amphibia,Anura,Ranidae,Rana dalmatina,Rana,dalmatina,,"Rana dalmatina Fitzinger, 1838","Fitzinger, 1838",EXACT,LC,Agile Frog,species,1,2016,1,,Local road,paved (1 lane),Systematic,4.5,46.621944,22.292778,46.540556,22.247778,8.0,2016.0,2016.0,3.0,10.0,1/month,Ciolan et al. 2017,52,https://doi.org/10.1016/j.trd.2017.06.014,"Covaciu-Marcov, S.-D. | Ferenți, S. | Cupșa, D. | Cicort-Lucaciu, A-Ș. | Pop, D.-R.",Winter,0,7.204985012188274,7.204985012188274,72.04985012188274
734dc52f-2412-4651-9945-b4b631648188,HumanObservation,Europe,RO,Romania,Finiș,46.619444,22.258889,WGS84,30.0,Rana dalmatina,Animalia,Chordata,Amphibia,Anura,Ranidae,Rana dalmatina,Rana,dalmatina,,"Rana dalmatina Fitzinger, 1838","Fitzinger, 1838",EXACT,LC,Agile Frog,species,1,2016,1,,Local road,paved (1 lane),Systematic,4.5,46.621944,22.292778,46.540556,22.247778,8.0,2016.0,2016.0,3.0,10.0,1/month,Ciolan et al. 2017,52,https://doi.org/10.1016/j.trd.2017.06.014,"Covaciu-Marcov, S.-D. | Ferenți, S. | Cupșa, D. | Cicort-Lucaciu, A-Ș. | Pop, D.-R.",Winter,0,7.204985012188274,7.204985012188274,72.04985012188274
e325c346-5b1c-407d-aa32-bbf1ebfdf761,HumanObservation,Europe,CZ,Czechia,Ludvíkovice,50.78824894,14.26823616,WGS84,30.0,Bufo bufo,Animalia,Chordata,Amphibia,Anura,Bufonidae,Bufo bufo,Bufo,bufo,,"Bufo bufo (Linnaeus, 1758)","(Linnaeus, 1758)",EXACT,LC,Common Toad,species,1,2016,1,2.0,I/13,paved (2 lanes),Opportunistic,,,,,,,2014.0,2016.0,,,,Bíl et al. 2017,27,https://doi.org/10.1016/j.biocon.2017.07.012,"Andrášik, R. | Bartonička, T. | Bíl, M. | Cícha, V. | Duľa, M. | Keken, Z. | Kubeček, J. | Kušta, T. | Sedoník, J.",Winter,0,7.066167488475023,7.066167488475023,70.66167488475024
fe8388d9-d1aa-4ff6-8580-23f6e56cda24,HumanObservation,Europe,RO,Romania,Dubova,44.596111,22.2525,WGS84,30.0,Bufo bufo,Animalia,Chordata,Amphibia,Anura,Bufonidae,Bufo bufo,Bufo,bufo,,"Bufo bufo (Linnaeus, 1758)","(Linnaeus, 1758)",EXACT,LC,Common Toad,species,1,2019,1,,DN 57,paved (2 lanes),Systematic,0.5,44.596818,22.252061,44.591709,22.254186,12.0,2019.0,2020.0,3.0,2.0,1/month,Covaciu-Marcov et al. 2022,58,https://doi.org/10.1553/ECO.MONT-14-1S4,"Covaciu-Marcov, S.-D. | Ferenți, S. | Cupșa, D. | Cicort-Lucaciu, A-Ș. | Pop, D.-R.",Winter,0,6.786829463051593,6.786829463051593,67.86829463051592
bd8e3247-07c6-4165-8164-027821a5486e,HumanObservation,Europe,RO,Romania,Orșova,44.725556,22.366389,WGS84,30.0,Bombina variegata,Animalia,Chordata,Amphibia,Anura,Bombinatoridae,Bombina variegata,Bombina,variegata,,"Bombina variegata (Linnaeus, 1758)","(Linnaeus, 1758)",EXACT,LC,Yellow–bellied Toad,species,1,2019,1,,DN 57,paved (2 lanes),Systematic,0.5,44.727477,22.366965,44.724559,22.362917,12.0,2019.0,2020.0,3.0,2.0,1/month,Covaciu-Marcov et al. 2022,58,https://doi.org/10.1553/ECO.MONT-14-1S4,"Covaciu-Marcov, S.-D. | Ferenți, S. | Cupșa, D. | Cicort-Lucaciu, A-Ș. | Pop, D.-R.",Winter,0,6.786829463051593,6.786829463051593,67.86829463051592
d43a0a02-1892-4e5b-abe4-9e44aad9da5c,HumanObservation,Europe,RO,Romania,Moldova Nouă,44.716389,21.660278,WGS84,30.0,Rana dalmatina,Animalia,Chordata,Amphibia,Anura,Ranidae,Rana dalmatina,Rana,dalmatina,,"Rana dalmatina Fitzinger, 1838","Fitzinger, 1838",EXACT,LC,Agile Frog,species,2,2019,1,,DN 57,paved (2 lanes),Systematic,0.5,44.713482,21.661905,44.718445,21.65927,12.0,2019.0,2020.0,3.0,2.0,1/month,Covaciu-Marcov et al. 2022,58,https://doi.org/10.1553/ECO.MONT-14-1S4,"Covaciu-Marcov, S.-D. | Ferenți, S. | Cupșa, D. | Cicort-Lucaciu, A-Ș. | Pop, D.-R.",Winter,0,6.786829463051593,6.786829463051593,67.86829463051592
9abfb756-9b28-43a2-b956-ec4512692c67,HumanObservation,Europe,RO,Romania,Dubova,44.596111,22.2525,WGS84,30.0,Bufo bufo,Animalia,Chordata,Amphibia,Anura,Bufonidae,Bufo bufo,Bufo,bufo,,"Bufo bufo (Linnaeus, 1758)","(Linnaeus, 1758)",EXACT,LC,Common Toad,species,1,2019,1,,DN 57,paved (2 lanes),Systematic,0.5,44.596818,22.252061,44.591709,22.254186,12.0,2019.0,2020.0,3.0,2.0,1/month,Covaciu-Marcov et al. 2022,58,https://doi.org/10.1553/ECO.MONT-14-1S4,"Covaciu-Marcov, S.-D. | Ferenți, S. | Cupșa, D. | Cicort-Lucaciu, A-Ș. | Pop, D.-R.",Winter,0,6.786829463051593,6.786829463051593,67.86829463051592
4131f576-34e3-4a88-98b2-8baa959e4f92,HumanObservation,Europe,RO,Romania,Orșova,44.725556,22.366389,WGS84,30.0,Rana dalmatina,Animalia,Chordata,Amphibia,Anura,Ranidae,Rana dalmatina,Rana,dalmatina,,"Rana dalmatina Fitzinger, 1838","Fitzinger, 1838",EXACT,LC,Agile Frog,species,1,2019,1,,DN 57,paved (2 lanes),Systematic,0.5,44.727477,22.366965,44.724559,22.362917,12.0,2019.0,2020.0,3.0,2.0,1/month,Covaciu-Marcov et al. 2022,58,https://doi.org/10.1553/ECO.MONT-14-1S4,"Covaciu-Marcov, S.-D. | Ferenți, S. | Cupșa, D. | Cicort-Lucaciu, A-Ș. | Pop, D.-R.",Winter,0,6.786829463051593,6.786829463051593,67.86829463051592
b0370433-09b3-4ccf-b533-68d2b4413ffd,HumanObservation,Europe,RO,Romania,Orșova,44.725556,22.366389,WGS84,30.0,Rana dalmatina,Animalia,Chordata,Amphibia,Anura,Ranidae,Rana dalmatina,Rana,dalmatina,,"Rana dalmatina Fitzinger, 1838","Fitzinger, 1838",EXACT,LC,Agile Frog,species,3,2019,1,,DN 57,paved (2 lanes),Systematic,0.5,44.727477,22.366965,44.724559,22.362917,12.0,2019.0,2020.0,3.0,2.0,1/month,Covaciu-Marcov et al. 2022,58,https://doi.org/10.1553/ECO.MONT-14-1S4,"Covaciu-Marcov, S.-D. | Ferenți, S. | Cupșa, D. | Cicort-Lucaciu, A-Ș. | Pop, D.-R.",Winter,0,6.786829463051593,6.786829463051593,67.86829463051592
97aca679-c288-4b29-a7b7-1ed099d37b78,HumanObservation,Europe,RO,Romania,Dubova,44.596111,22.2525,WGS84,30.0,Pelophylax ridibundus,Animalia,Chordata,Amphibia,Anura,Ranidae,Pelophylax ridibundus,Pelophylax,ridibundus,,"Pelophylax ridibundus (Pallas, 1771)","(Pallas, 1771)",EXACT,LC,Marsh Frog,species,1,2019,1,,DN 57,paved (2 lanes),Systematic,0.5,44.596818,22.252061,44.591709,22.254186,12.0,2019.0,2020.0,3.0,2.0,1/month,Covaciu-Marcov et al. 2022,58,https://doi.org/10.1553/ECO.MONT-14-1S4,"Covaciu-Marcov, S.-D. | Ferenți, S. | Cupșa, D. | Cicort-Lucaciu, A-Ș. | Pop, D.-R.",Winter,0,6.786829463051593,6.786829463051593,67.86829463051592
97b7e8d1-3ee3-48d3-9ef6-64de471c743e,HumanObservation,Europe,RO,Romania,Berzasca,44.616667,22.008056,WGS84,30.0,Pelophylax ridibundus,Animalia,Chordata,Amphibia,Anura,Ranidae,Pelophylax ridibundus,Pelophylax,ridibundus,,"Pelophylax ridibundus (Pallas, 1771)","(Pallas, 1771)",EXACT,LC,Marsh Frog,species,3,2019,1,,DN 57,paved (2 lanes),Systematic,0.5,44.610916,22.005873,44.617366,22.00859,12.0,2019.0,2020.0,3.0,2.0,1/month,Covaciu-Marcov et al. 2022,58,https://doi.org/10.1553/ECO.MONT-14-1S4,"Covaciu-Marcov, S.-D. | Ferenți, S. | Cupșa, D. | Cicort-Lucaciu, A-Ș. | Pop, D.-R.",Winter,0,6.786829463051593,6.786829463051593,67.86829463051592
f5237556-817b-45e3-8e1c-be5b17b33835,HumanObservation,Europe,RO,Romania,Liubcova,44.648611,21.931944,WGS84,30.0,Pelophylax ridibundus,Animalia,Chordata,Amphibia,Anura,Ranidae,Pelophylax ridibundus,Pelophylax,ridibundus,,"Pelophylax ridibundus (Pallas, 1771)","(Pallas, 1771)",EXACT,LC,Marsh Frog,species,1,2019,1,,DN 57,paved (2 lanes),Systematic,0.5,44.647755,21.935635,44.649727,21.928933,12.0,2019.0,2020.0,3.0,2.0,1/month,Covaciu-Marcov et al. 2022,58,https://doi.org/10.1553/ECO.MONT-14-1S4,"Covaciu-Marcov, S.-D. | Ferenți, S. | Cupșa, D. | Cicort-Lucaciu, A-Ș. | Pop, D.-R.",Winter,0,6.786829463051593,6.786829463051593,67.86829463051592
c5e62d61-6b9d-467e-b3ff-25fd34d94ba1,HumanObservation,Europe,RO,Romania,Liubcova,44.648611,21.931944,WGS84,30.0,Bufo bufo,Animalia,Chordata,Amphibia,Anura,Bufonidae,Bufo bufo,Bufo,bufo,,"Bufo bufo (Linnaeus, 1758)","(Linnaeus, 1758)",EXACT,LC,Common Toad,species,2,2019,1,,DN 57,paved (2 lanes),Systematic,0.5,44.647755,21.935635,44.649727,21.928933,12.0,2019.0,2020.0,3.0,2.0,1/month,Covaciu-Marcov et al. 2022,58,https://doi.org/10.1553/ECO.MONT-14-1S4,"Covaciu-Marcov, S.-D. | Ferenți, S. | Cupșa, D. | Cicort-Lucaciu, A-Ș. | Pop, D.-R.",Winter,0,6.786829463051593,6.786829463051593,67.86829463051592
a4d4979c-4d2e-4e83-83f8-6c439f0df6fa,HumanObservation,Europe,RO,Romania,Berzasca,44.616667,22.008056,WGS84,30.0,Bufo bufo,Animalia,Chordata,Amphibia,Anura,Bufonidae,Bufo bufo,Bufo,bufo,,"Bufo bufo (Linnaeus, 1758)","(Linnaeus, 1758)",EXACT,LC,Common Toad,species,3,2020,1,,DN 57,paved (2 lanes),Systematic,0.5,44.610916,22.005873,44.617366,22.00859,12.0,2019.0,2020.0,3.0,2.0,1/month,Covaciu-Marcov et al. 2022,58,https://doi.org/10.1553/ECO.MONT-14-1S4,"Covaciu-Marcov, S.-D. | Ferenți, S. | Cupșa, D. | Cicort-Lucaciu, A-Ș. | Pop, D.-R.",Winter,0,6.786829463051593,6.786829463051593,67.86829463051592
aef538c2-f770-468a-b7a7-7a8bfffd2454,HumanObservation,Europe,RO,Romania,Berzasca,44.616667,22.008056,WGS84,30.0,Bufo bufo,Animalia,Chordata,Amphibia,Anura,Bufonidae,Bufo bufo,Bufo,bufo,,"Bufo bufo (Linnaeus, 1758)","(Linnaeus, 1758)",EXACT,LC,Common Toad,species,1,2020,1,,DN 57,paved (2 lanes),Systematic,0.5,44.610916,22.005873,44.617366,22.00859,12.0,2019.0,2020.0,3.0,2.0,1/month,Covaciu-Marcov et al. 2022,58,https://doi.org/10.1553/ECO.MONT-14-1S4,"Covaciu-Marcov, S.-D. | Ferenți, S. | Cupșa, D. | Cicort-Lucaciu, A-Ș. | Pop, D.-R.",Winter,0,6.786829463051593,6.786829463051593,67.86829463051592
da169c37-3ce2-4210-9ac5-b300e0c4e9bc,HumanObservation,Europe,RO,Romania,Orșova,44.725556,22.366389,WGS84,30.0,Bufo bufo,Animalia,Chordata,Amphibia,Anura,Bufonidae,Bufo bufo,Bufo,bufo,,"Bufo bufo (Linnaeus, 1758)","(Linnaeus, 1758)",EXACT,LC,Common Toad,species,1,2019,1,,DN 57,paved (2 lanes),Systematic,0.5,44.727477,22.366965,44.724559,22.362917,12.0,2019.0,2020.0,3.0,2.0,1/month,Covaciu-Marcov et al. 2022,58,https://doi.org/10.1553/ECO.MONT-14-1S4,"Covaciu-Marcov, S.-D. | Ferenți, S. | Cupșa, D. | Cicort-Lucaciu, A-Ș. | Pop, D.-R.",Winter,0,6.786829463051593,6.786829463051593,67.86829463051592
68c1924e-87df-4e6b-bf38-363ca52bdbd4,HumanObservation,Europe,RO,Romania,Moldova Nouă,44.716389,21.660278,WGS84,30.0,Bufo bufo,Animalia,Chordata,Amphibia,Anura,Bufonidae,Bufo bufo,Bufo,bufo,,"Bufo bufo (Linnaeus, 1758)","(Linnaeus, 1758)",EXACT,LC,Common Toad,species,1,2019,1,,DN 57,paved (2 lanes),Systematic,0.5,44.713482,21.661905,44.718445,21.65927,12.0,2019.0,2020.0,3.0,2.0,1/month,Covaciu-Marcov et al. 2022,58,https://doi.org/10.1553/ECO.MONT-14-1S4,"Covaciu-Marcov, S.-D. | Ferenți, S. | Cupșa, D. | Cicort-Lucaciu, A-Ș. | Pop, D.-R.",Winter,0,6.786829463051593,6.786829463051593,67.86829463051592
26f94e18-047d-42bf-89f3-483d40c00efe,HumanObservation,Europe,RO,Romania,Orșova,44.723611,22.364444,WGS84,30.0,Lissotriton vulgaris,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Lissotriton vulgaris,Lissotriton,vulgaris,,"Lissotriton vulgaris (Linnaeus, 1758)","(Linnaeus, 1758)",EXACT,LC,Smooth Newt,species,1,2019,1,,DN 57,paved (2 lanes),Systematic,0.5,44.727477,22.366965,44.724559,22.362917,12.0,2019.0,2020.0,3.0,2.0,1/month,Covaciu-Marcov et al. 2022,58,https://doi.org/10.1553/ECO.MONT-14-1S4,"Covaciu-Marcov, S.-D. | Ferenți, S. | Cupșa, D. | Cicort-Lucaciu, A-Ș. | Pop, D.-R.",Winter,0,6.786829463051593,6.786829463051593,67.86829463051592
35eb29b4-f81a-466a-aefd-dfd422bbd898,HumanObservation,Europe,RO,Romania,Berzasca,44.616667,22.008056,WGS84,30.0,Pelophylax ridibundus,Animalia,Chordata,Amphibia,Anura,Ranidae,Pelophylax ridibundus,Pelophylax,ridibundus,,"Pelophylax ridibundus (Pallas, 1771)","(Pallas, 1771)",EXACT,LC,Marsh Frog,species,1,2019,1,,DN 57,paved (2 lanes),Systematic,0.5,44.610916,22.005873,44.617366,22.00859,12.0,2019.0,2020.0,3.0,2.0,1/month,Covaciu-Marcov et al. 2022,58,https://doi.org/10.1553/ECO.MONT-14-1S4,"Covaciu-Marcov, S.-D. | Ferenți, S. | Cupșa, D. | Cicort-Lucaciu, A-Ș. | Pop, D.-R.",Winter,0,6.786829463051593,6.786829463051593,67.86829463051592
725d3fcb-ae1b-4577-86f0-af7195512bb9,HumanObservation,Europe,RO,Romania,Moldova Nouă,44.716389,21.660278,WGS84,30.0,Bufotes viridis,Animalia,Chordata,Amphibia,Anura,Bufonidae,Bufotes viridis,Bufotes,viridis,,"Bufotes viridis (Laurenti, 1768)","(Laurenti, 1768)",EXACT,LC,Green Toad,species,1,2019,1,,DN 57,paved (2 lanes),Systematic,0.5,44.713482,21.661905,44.718445,21.65927,12.0,2019.0,2020.0,3.0,2.0,1/month,Covaciu-Marcov et al. 2022,58,https://doi.org/10.1553/ECO.MONT-14-1S4,"Covaciu-Marcov, S.-D. | Ferenți, S. | Cupșa, D. | Cicort-Lucaciu, A-Ș. | Pop, D.-R.",Winter,0,6.786829463051593,6.786829463051593,67.86829463051592
df6bc39f-1bf6-4517-8cdc-0a6d0fe29fc0,HumanObservation,Europe,RO,Romania,Sichevița,44.665556,21.779722,WGS84,30.0,Bufo bufo,Animalia,Chordata,Amphibia,Anura,Bufonidae,Bufo bufo,Bufo,bufo,,"Bufo bufo (Linnaeus, 1758)","(Linnaeus, 1758)",EXACT,LC,Common Toad,species,1,2019,1,,DN 57,paved (2 lanes),Systematic,0.5,44.665576,21.784641,44.666242,21.777463,12.0,2019.0,2020.0,3.0,2.0,1/month,Covaciu-Marcov et al. 2022,58,https://doi.org/10.1553/ECO.MONT-14-1S4,"Covaciu-Marcov, S.-D. | Ferenți, S. | Cupșa, D. | Cicort-Lucaciu, A-Ș. | Pop, D.-R.",Winter,0,6.786829463051593,6.786829463051593,67.86829463051592
b9df351e-b2c8-4804-9ac5-6ca9978bc785,HumanObservation,Europe,RO,Romania,Eșelnița,44.651389,22.300278,WGS84,30.0,Bufo bufo,Animalia,Chordata,Amphibia,Anura,Bufonidae,Bufo bufo,Bufo,bufo,,"Bufo bufo (Linnaeus, 1758)","(Linnaeus, 1758)",EXACT,LC,Common Toad,species,2,2019,1,,DN 57,paved (2 lanes),Systematic,0.5,44.654187,22.300977,44.64913,22.299532,12.0,2019.0,2020.0,3.0,2.0,1/month,Covaciu-Marcov et al. 2022,58,https://doi.org/10.1553/ECO.MONT-14-1S4,"Covaciu-Marcov, S.-D. | Ferenți, S. | Cupșa, D. | Cicort-Lucaciu, A-Ș. | Pop, D.-R.",Winter,0,6.786829463051593,6.786829463051593,67.86829463051592
a1d10dad-0f86-4ce3-9a2f-f79945fb6516,HumanObservation,Europe,RO,Romania,Liubcova,44.648611,21.931944,WGS84,30.0,Bufo bufo,Animalia,Chordata,Amphibia,Anura,Bufonidae,Bufo bufo,Bufo,bufo,,"Bufo bufo (Linnaeus, 1758)","(Linnaeus, 1758)",EXACT,LC,Common Toad,species,2,2019,1,,DN 57,paved (2 lanes),Systematic,0.5,44.647755,21.935635,44.649727,21.928933,12.0,2019.0,2020.0,3.0,2.0,1/month,Covaciu-Marcov et al. 2022,58,https://doi.org/10.1553/ECO.MONT-14-1S4,"Covaciu-Marcov, S.-D. | Ferenți, S. | Cupșa, D. | Cicort-Lucaciu, A-Ș. | Pop, D.-R.",Winter,0,6.786829463051593,6.786829463051593,67.86829463051592
